,column,row,z_axis,cell_states
1317,4800.0,10610.0,23.0,aCM1
1318,4820.0,10070.0,16.0,aCM1
1319,5324.0,10390.0,12.0,aCM1
1320,4932.0,10494.0,28.0,aCM1
1321,5364.0,10594.0,4.0,aCM1
1322,4884.0,10618.0,16.0,aCM1
1323,4796.0,10710.0,24.0,aCM1
1324,5004.0,10746.0,24.0,aCM1
1325,4956.0,10758.0,12.0,aCM1
1326,5486.0,11653.0,8.0,aCM1
1327,5441.0,11879.0,23.0,aCM1
1328,5244.0,11033.0,15.0,aCM1
1329,5445.0,11685.0,28.0,aCM1
1330,4849.0,11095.0,20.0,aCM3
1331,4817.0,11151.0,20.0,aCM1
1332,4793.0,11167.0,16.0,aCM1
1333,4929.0,11195.0,24.0,aCM1
1334,5057.0,11323.0,12.0,aCM1
1335,5009.0,11351.0,24.0,aCM1
1336,5521.0,11471.0,12.0,aCM3
1337,4817.0,11551.0,24.0,aCM1
1338,5465.0,11595.0,24.0,aCM1
1339,4829.0,11627.0,24.0,aCM1
1340,4753.0,11707.0,8.0,aCM1
1341,5477.0,11731.0,24.0,aCM1
1342,4965.0,11747.0,24.0,aCM1
1343,5397.0,11763.0,4.0,aCM1
1344,5497.0,11767.0,12.0,aCM1
1345,5453.0,11779.0,24.0,aCM1
1346,5185.0,11815.0,24.0,aCM1
1347,4969.0,11827.0,4.0,aCM1
1348,5401.0,11839.0,16.0,aCM1
1349,5101.0,11843.0,4.0,aCM1
1350,4717.0,11879.0,8.0,aCM1
1351,4885.0,11879.0,12.0,aCM1
1352,5013.0,11931.0,8.0,aCM1
1353,5778.0,1748.0,23.0,aCM1
1354,5709.0,1770.0,19.0,aCM1
1355,5629.0,1704.0,16.0,aCM1
1356,5665.0,1708.0,20.0,aCM1
1357,5557.0,1724.0,24.0,aCM1
1358,6427.0,2716.0,23.0,aCM2
1359,6061.0,2706.0,24.0,aCM3
1360,5978.0,1860.0,24.0,aCM3
1361,5814.0,1928.0,16.0,aCM1
1362,6246.0,2224.0,24.0,aCM1
1363,5986.0,2276.0,16.0,aCM1
1364,6250.0,2304.0,24.0,aCM1
1365,6290.0,2344.0,16.0,aCM1
1366,5746.0,2372.0,24.0,aCM1
1367,6090.0,2372.0,24.0,aCM1
1368,6362.0,2412.0,28.0,aCM1
1369,6054.0,2456.0,12.0,aCM1
1370,6426.0,2532.0,24.0,aCM3
1371,5894.0,2540.0,8.0,aCM1
1372,5930.0,2576.0,0.0,aCM1
1373,5674.0,2580.0,24.0,aCM1
1374,5582.0,2688.0,24.0,aCM1
1375,6008.0,2832.0,7.0,aCM3
1376,5909.0,2907.0,22.0,aCM1
1377,5659.0,2800.0,24.0,aCM1
1378,5707.0,2800.0,16.0,aCM1
1379,6243.0,2808.0,20.0,aCM3
1380,5747.0,2828.0,24.0,aCM1
1381,6111.0,2876.0,0.0,aCM1
1382,6283.0,2900.0,16.0,aCM1
1383,6247.0,2940.0,24.0,aCM3
1384,6419.0,2944.0,24.0,aCM1
1385,6135.0,2972.0,12.0,aCM3
1386,6351.0,3028.0,28.0,aCM1
1387,5835.0,3044.0,24.0,aCM1
1388,5675.0,3152.0,28.0,aCM1
1389,5963.0,3184.0,16.0,aCM3
1390,6407.0,3272.0,24.0,aCM1
1391,5679.0,3312.0,16.0,aCM3
1392,6127.0,3320.0,24.0,aCM3
1393,6283.0,3336.0,8.0,aCM3
1394,5595.0,3388.0,12.0,aCM1
1395,5755.0,3388.0,20.0,aCM3
1396,5867.0,3396.0,24.0,aCM1
1397,6047.0,3408.0,24.0,aCM1
1398,6203.0,3412.0,20.0,aCM1
1399,6019.0,3444.0,8.0,aCM3
1400,5891.0,3484.0,8.0,aCM3
1401,6207.0,3496.0,24.0,aCM3
1402,5719.0,3528.0,20.0,aCM3
1403,6379.0,3536.0,24.0,aCM3
1404,6127.0,3556.0,24.0,aCM1
1405,5683.0,3560.0,0.0,aCM1
1406,6439.0,3568.0,24.0,aCM3
1407,6263.0,3576.0,8.0,aCM1
1408,5895.0,3600.0,4.0,aCM3
1409,6135.0,3644.0,24.0,aCM1
1410,5839.0,3979.0,3.0,aCM3
1411,6171.0,4292.0,23.0,aCM3
1412,6385.0,3759.0,19.0,aCM3
1413,5879.0,3774.0,11.0,aCM3
1414,6103.0,3672.0,24.0,aCM3
1415,6191.0,3676.0,16.0,aCM1
1416,5707.0,3764.0,20.0,aCM1
1417,5963.0,3772.0,20.0,aCM1
1418,6187.0,3780.0,4.0,aCM3
1419,6099.0,3784.0,16.0,aCM3
1420,6271.0,3804.0,16.0,aCM3
1421,5735.0,3820.0,12.0,aCM3
1422,6203.0,3844.0,16.0,aCM1
1423,5699.0,3848.0,8.0,aCM1
1424,5667.0,3912.0,24.0,aCM3
1425,6235.0,3940.0,16.0,aCM3
1426,6335.0,3944.0,20.0,aCM1
1427,5579.0,3988.0,24.0,aCM1
1428,6111.0,4000.0,16.0,aCM1
1429,6351.0,4000.0,20.0,aCM1
1430,5663.0,4004.0,20.0,aCM3
1431,5739.0,4016.0,12.0,aCM1
1432,6131.0,4036.0,24.0,aCM1
1433,6051.0,4096.0,24.0,aCM1
1434,5811.0,4112.0,20.0,aCM1
1435,5579.0,4128.0,20.0,aCM3
1436,5943.0,4152.0,16.0,aCM1
1437,5591.0,4192.0,8.0,aCM1
1438,5855.0,4192.0,16.0,aCM3
1439,6191.0,4216.0,16.0,aCM3
1440,5639.0,4232.0,8.0,aCM1
1441,6387.0,4316.0,24.0,aCM3
1442,6023.0,4332.0,20.0,aCM3
1443,5775.0,4352.0,16.0,aCM1
1444,6303.0,4368.0,4.0,aCM1
1445,6263.0,4388.0,24.0,aCM3
1446,5835.0,4408.0,8.0,aCM3
1447,5871.0,4456.0,16.0,aCM1
1448,5587.0,4468.0,16.0,aCM3
1449,6347.0,4468.0,20.0,aCM1
1450,6279.0,4512.0,20.0,aCM3
1451,5831.0,4524.0,16.0,aCM1
1452,5652.0,5303.0,15.0,aCM3
1453,5572.0,5134.0,15.0,aCM1
1454,5994.0,4637.0,19.0,aCM1
1455,5716.0,5440.0,19.0,aCM1
1456,5799.0,4967.0,23.0,aCM3
1457,6080.0,4574.0,12.0,aCM3
1458,5936.0,4658.0,24.0,aCM1
1459,6324.0,4686.0,16.0,aCM3
1460,5992.0,4694.0,24.0,aCM1
1461,5820.0,4714.0,24.0,aCM3
1462,6084.0,4718.0,0.0,aCM3
1463,5712.0,4726.0,24.0,aCM3
1464,5968.0,4746.0,24.0,aCM1
1465,5592.0,4750.0,16.0,aCM3
1466,6024.0,4758.0,24.0,aCM1
1467,6376.0,4790.0,24.0,aCM1
1468,6104.0,4822.0,12.0,aCM1
1469,5788.0,4826.0,16.0,aCM3
1470,6012.0,4834.0,4.0,aCM3
1471,6260.0,4862.0,12.0,aCM3
1472,5580.0,4866.0,24.0,aCM3
1473,5640.0,4902.0,0.0,aCM3
1474,6096.0,4986.0,16.0,aCM1
1475,5944.0,5006.0,24.0,aCM3
1476,6380.0,5038.0,12.0,aCM3
1477,5948.0,5066.0,24.0,aCM3
1478,5676.0,5070.0,16.0,aCM1
1479,5736.0,5074.0,24.0,aCM1
1480,5820.0,5074.0,20.0,aCM3
1481,6160.0,5074.0,16.0,aCM3
1482,5948.0,5126.0,12.0,aCM1
1483,5736.0,5134.0,12.0,aCM1
1484,6440.0,5134.0,20.0,aCM1
1485,6048.0,5174.0,28.0,aCM1
1486,5904.0,5246.0,4.0,aCM3
1487,6320.0,5270.0,20.0,aCM3
1488,5612.0,5366.0,16.0,aCM3
1489,5676.0,5410.0,0.0,aCM1
1490,5820.0,5446.0,24.0,aCM1
1491,5890.0,5774.0,15.0,aCM3
1492,5714.0,6293.0,19.0,aCM3
1493,5652.0,6382.0,19.0,aCM3
1494,6248.0,5810.0,1.0,aCM3
1495,5823.0,6048.0,23.0,aCM3
1496,5964.0,5480.0,4.0,aCM3
1497,6292.0,5524.0,20.0,aCM3
1498,5836.0,5560.0,20.0,aCM3
1499,5984.0,5568.0,4.0,aCM1
1500,6444.0,5572.0,8.0,aCM1
1501,5880.0,5608.0,24.0,aCM1
1502,6140.0,5616.0,16.0,aCM1
1503,5724.0,5620.0,16.0,aCM1
1504,6296.0,5624.0,24.0,aCM3
1505,6312.0,5664.0,8.0,aCM3
1506,5680.0,5668.0,8.0,aCM1
1507,6176.0,5700.0,16.0,aCM1
1508,6092.0,5724.0,24.0,aCM3
1509,5968.0,5748.0,20.0,aCM1
1510,6380.0,5804.0,8.0,aCM1
1511,5776.0,5824.0,20.0,aCM1
1512,5912.0,5824.0,12.0,aCM3
1513,5776.0,5888.0,24.0,aCM1
1514,5604.0,5908.0,12.0,aCM3
1515,5784.0,5924.0,4.0,aCM3
1516,5820.0,5956.0,24.0,aCM1
1517,6276.0,5984.0,0.0,aCM1
1518,5860.0,6040.0,24.0,aCM3
1519,6048.0,6060.0,24.0,aCM3
1520,5768.0,6072.0,12.0,aCM1
1521,6436.0,6108.0,24.0,aCM3
1522,5804.0,6132.0,12.0,aCM3
1523,6356.0,6216.0,8.0,aCM3
1524,5648.0,6236.0,20.0,aCM1
1525,5752.0,6244.0,24.0,aCM3
1526,6060.0,6264.0,20.0,aCM3
1527,5628.0,6276.0,24.0,aCM1
1528,5616.0,6320.0,24.0,aCM1
1529,6364.0,6336.0,24.0,aCM3
1530,5788.0,6384.0,24.0,aCM1
1531,6173.0,6394.0,11.0,aCM1
1532,5801.0,6958.0,15.0,aCM3
1533,6011.0,7048.0,15.0,aCM3
1534,5892.0,7005.0,19.0,aCM3
1535,6218.0,6908.0,23.0,aCM1
1536,6345.0,6399.0,8.0,aCM1
1537,6193.0,6415.0,24.0,aCM1
1538,6397.0,6415.0,8.0,aCM3
1539,5977.0,6459.0,24.0,aCM3
1540,6341.0,6467.0,16.0,aCM1
1541,5725.0,6479.0,24.0,aCM3
1542,6273.0,6547.0,24.0,aCM3
1543,6417.0,6575.0,20.0,aCM1
1544,5813.0,6623.0,16.0,aCM3
1545,6053.0,6719.0,16.0,aCM1
1546,5965.0,6747.0,8.0,aCM3
1547,6381.0,6755.0,24.0,aCM3
1548,5745.0,6767.0,16.0,aCM3
1549,6217.0,6775.0,16.0,aCM1
1550,6105.0,6799.0,4.0,aCM3
1551,6449.0,6803.0,16.0,aCM3
1552,5885.0,6827.0,4.0,aCM3
1553,5937.0,6851.0,20.0,aCM3
1554,6249.0,6855.0,4.0,aCM3
1555,5769.0,6871.0,12.0,aCM1
1556,5697.0,6887.0,8.0,aCM3
1557,5605.0,6939.0,16.0,aCM1
1558,6313.0,6979.0,4.0,aCM3
1559,6117.0,7015.0,8.0,aCM1
1560,5705.0,7075.0,20.0,aCM3
1561,6441.0,7171.0,24.0,aCM1
1562,6237.0,7195.0,16.0,aCM3
1563,6409.0,7263.0,24.0,aCM1
1564,6385.0,7287.0,24.0,aCM1
1565,6006.0,7928.0,23.0,aCM1
1566,6021.0,7892.0,11.0,aCM3
1567,5869.0,7387.0,11.0,aCM3
1568,5823.0,8062.0,11.0,aCM1
1569,6329.0,7947.0,15.0,aCM3
1570,5746.0,7315.0,4.0,aCM3
1571,6382.0,7363.0,0.0,aCM3
1572,5666.0,7391.0,4.0,aCM3
1573,6242.0,7403.0,24.0,aCM1
1574,6010.0,7415.0,12.0,aCM3
1575,6010.0,7499.0,16.0,aCM3
1576,6150.0,7503.0,12.0,aCM3
1577,6082.0,7559.0,8.0,aCM1
1578,6246.0,7567.0,16.0,aCM3
1579,5878.0,7575.0,20.0,aCM3
1580,5810.0,7579.0,12.0,aCM3
1581,5874.0,7695.0,8.0,aCM1
1582,6234.0,7731.0,8.0,aCM3
1583,5810.0,7751.0,20.0,aCM3
1584,6258.0,7867.0,16.0,aCM3
1585,6154.0,7875.0,24.0,aCM3
1586,6150.0,7959.0,16.0,aCM1
1587,5894.0,7967.0,12.0,aCM3
1588,6014.0,8007.0,4.0,aCM1
1589,6226.0,8023.0,16.0,aCM3
1590,6338.0,8059.0,8.0,aCM1
1591,6306.0,8103.0,4.0,aCM1
1592,6206.0,8179.0,12.0,aCM3
1593,5730.0,8183.0,12.0,aCM3
1594,6370.0,8199.0,20.0,aCM3
1595,6289.0,8839.0,7.0,aCM1
1596,6135.0,8990.0,11.0,aCM3
1597,6173.0,8482.0,15.0,aCM3
1598,5790.0,8960.0,15.0,aCM3
1599,5946.0,8228.0,4.0,aCM3
1600,6130.0,8260.0,12.0,aCM1
1601,6098.0,8292.0,16.0,aCM3
1602,6418.0,8356.0,16.0,aCM1
1603,5830.0,8376.0,12.0,aCM1
1604,6130.0,8384.0,12.0,aCM3
1605,5670.0,8408.0,16.0,aCM1
1606,6258.0,8416.0,12.0,aCM3
1607,5926.0,8436.0,12.0,aCM3
1608,6330.0,8544.0,20.0,aCM3
1609,5782.0,8604.0,12.0,aCM3
1610,6090.0,8672.0,12.0,aCM3
1611,5654.0,8700.0,20.0,aCM3
1612,6046.0,8720.0,12.0,aCM1
1613,6226.0,8728.0,4.0,aCM1
1614,6382.0,8776.0,16.0,aCM3
1615,6286.0,8784.0,16.0,aCM5
1616,6286.0,8904.0,4.0,aCM1
1617,6446.0,8928.0,12.0,aCM3
1618,5686.0,8984.0,16.0,aCM1
1619,6226.0,8984.0,16.0,aCM1
1620,5986.0,9000.0,4.0,aCM1
1621,6266.0,9000.0,12.0,aCM1
1622,6018.0,9064.0,16.0,aCM1
1623,6450.0,9088.0,20.0,aCM3
1624,5970.0,9096.0,12.0,aCM3
1625,5698.0,9128.0,4.0,aCM1
1626,6036.0,9772.0,15.0,aCM3
1627,5888.0,9848.0,7.0,aCM1
1628,6161.0,9434.0,19.0,aCM3
1629,6109.0,9218.0,4.0,aCM3
1630,5821.0,9242.0,12.0,aCM1
1631,6377.0,9254.0,12.0,aCM1
1632,6273.0,9358.0,24.0,aCM1
1633,5957.0,9414.0,16.0,aCM3
1634,5625.0,9418.0,12.0,aCM3
1635,5729.0,9418.0,8.0,aCM1
1636,5721.0,9458.0,24.0,aCM3
1637,6449.0,9542.0,4.0,aCM3
1638,6377.0,9566.0,16.0,aCM1
1639,6153.0,9570.0,20.0,aCM3
1640,5929.0,9574.0,16.0,aCM1
1641,5793.0,9630.0,4.0,aCM1
1642,5729.0,9690.0,16.0,aCM1
1643,6241.0,9738.0,16.0,aCM3
1644,5609.0,9818.0,24.0,aCM1
1645,5905.0,9918.0,24.0,aCM1
1646,6209.0,9930.0,4.0,aCM1
1647,6297.0,9930.0,16.0,aCM1
1648,5677.0,9962.0,8.0,aCM1
1649,5977.0,9966.0,24.0,aCM3
1650,5665.0,10030.0,12.0,aCM1
1651,5825.0,10050.0,16.0,aCM1
1652,6130.0,10443.0,23.0,aCM1
1653,5951.0,10706.0,23.0,aCM3
1654,6264.0,10059.0,4.0,aCM3
1655,6032.0,10159.0,24.0,aCM1
1656,5700.0,10175.0,8.0,aCM1
1657,5796.0,10231.0,12.0,aCM1
1658,5764.0,10411.0,16.0,aCM3
1659,5728.0,10499.0,16.0,aCM3
1660,5792.0,10599.0,8.0,aCM1
1661,6204.0,10603.0,4.0,aCM1
1662,6256.0,10639.0,24.0,aCM1
1663,6100.0,10755.0,24.0,aCM1
1664,6132.0,10779.0,12.0,aCM1
1665,5900.0,10807.0,24.0,aCM5
1666,6404.0,10815.0,16.0,aCM1
1667,5816.0,10955.0,12.0,aCM1
1668,5941.0,11834.0,19.0,aCM1
1669,5775.0,11031.0,25.0,aCM1
1670,6154.0,11721.0,23.0,aCM1
1671,5777.0,11803.0,23.0,aCM1
1672,5785.0,10978.0,4.0,aCM1
1673,6025.0,11142.0,16.0,aCM1
1674,5877.0,11614.0,16.0,aCM1
1675,6197.0,11638.0,20.0,aCM1
1676,5993.0,11726.0,16.0,aCM1
1677,6073.0,11762.0,24.0,aCM1
1678,5697.0,11822.0,28.0,aCM1
1679,6065.0,11882.0,16.0,aCM1
1680,6451.0,1863.0,24.0,aCM3
1681,6455.0,1867.0,24.0,aCM3
1682,6451.0,1883.0,24.0,aCM1
1683,6455.0,1883.0,20.0,aCM1
1684,6739.0,2294.0,11.0,aCM1
1685,6503.0,1914.0,12.0,aCM1
1686,7047.0,1954.0,24.0,aCM2
1687,7143.0,2022.0,8.0,aCM3
1688,7239.0,2106.0,20.0,aCM1
1689,7119.0,2214.0,16.0,aCM1
1690,6843.0,2242.0,20.0,aCM1
1691,6991.0,2342.0,16.0,aCM1
1692,7231.0,2354.0,24.0,aCM1
1693,6675.0,2366.0,24.0,aCM1
1694,7355.0,2370.0,4.0,aCM1
1695,7119.0,2442.0,24.0,aCM1
1696,6595.0,2462.0,20.0,aCM1
1697,6791.0,2490.0,24.0,aCM1
1698,6875.0,2514.0,16.0,aCM1
1699,6955.0,2518.0,16.0,aCM1
1700,6487.0,2558.0,16.0,aCM1
1701,6591.0,2558.0,12.0,aCM1
1702,6699.0,2562.0,8.0,aCM3
1703,7223.0,2570.0,24.0,aCM1
1704,7155.0,2602.0,8.0,aCM1
1705,6779.0,2606.0,4.0,aCM1
1706,6707.0,2654.0,24.0,aCM1
1707,6547.0,2678.0,12.0,aCM1
1708,6907.0,2682.0,16.0,aCM1
1709,6787.0,2730.0,24.0,aCM1
1710,6666.0,3328.0,15.0,aCM3
1711,6873.0,3316.0,23.0,aCM3
1712,6779.0,2787.0,24.0,aCM1
1713,6471.0,2799.0,24.0,aCM1
1714,6627.0,2835.0,24.0,aCM3
1715,6771.0,2839.0,24.0,aCM1
1716,7203.0,2851.0,24.0,aCM1
1717,6831.0,2935.0,12.0,aCM3
1718,7075.0,2939.0,24.0,aCM1
1719,7055.0,3003.0,12.0,aCM3
1720,7107.0,3031.0,28.0,aCM1
1721,6659.0,3055.0,20.0,aCM1
1722,6795.0,3083.0,12.0,aCM1
1723,6747.0,3099.0,20.0,aCM1
1724,7095.0,3099.0,20.0,aCM3
1725,6723.0,3107.0,16.0,aCM1
1726,6887.0,3119.0,20.0,aCM3
1727,6795.0,3179.0,4.0,aCM1
1728,6663.0,3183.0,24.0,aCM1
1729,6479.0,3199.0,16.0,aCM1
1730,6891.0,3215.0,8.0,aCM1
1731,7103.0,3283.0,24.0,aCM1
1732,6683.0,3287.0,16.0,aCM1
1733,7043.0,3415.0,16.0,aCM1
1734,6803.0,3439.0,20.0,aCM1
1735,6975.0,3439.0,24.0,aCM3
1736,7051.0,3579.0,28.0,aCM1
1737,6659.0,3587.0,20.0,aCM1
1738,7287.0,3603.0,12.0,aCM1
1739,7351.0,4017.0,15.0,aCM1
1740,6597.0,3678.0,19.0,aCM1
1741,7161.0,4237.0,19.0,aCM1
1742,6566.0,3910.0,11.0,aCM3
1743,6648.0,4072.0,15.0,aCM1
1744,6520.0,4386.0,19.0,aCM3
1745,6504.0,3645.0,20.0,aCM3
1746,6572.0,3713.0,24.0,aCM3
1747,7212.0,3737.0,24.0,aCM1
1748,7316.0,3761.0,16.0,aCM3
1749,6556.0,3789.0,4.0,aCM1
1750,7212.0,3865.0,20.0,aCM3
1751,7324.0,3905.0,0.0,aCM4
1752,7244.0,3997.0,24.0,aCM1
1753,6672.0,4025.0,12.0,aCM3
1754,7080.0,4025.0,24.0,aCM5
1755,7316.0,4069.0,24.0,aCM1
1756,7216.0,4081.0,12.0,aCM1
1757,6992.0,4089.0,0.0,aCM1
1758,6568.0,4093.0,24.0,aCM3
1759,7268.0,4097.0,24.0,aCM1
1760,6908.0,4105.0,24.0,aCM1
1761,6696.0,4109.0,24.0,aCM1
1762,6860.0,4145.0,8.0,aCM3
1763,6808.0,4161.0,16.0,aCM1
1764,6660.0,4201.0,24.0,aCM1
1765,7068.0,4249.0,4.0,aCM1
1766,6928.0,4265.0,16.0,aCM3
1767,7152.0,4273.0,16.0,aCM3
1768,7068.0,4301.0,24.0,aCM2
1769,6612.0,4341.0,24.0,aCM1
1770,7308.0,4373.0,8.0,aCM3
1771,6752.0,4413.0,16.0,aCM3
1772,6900.0,4433.0,24.0,aCM1
1773,7212.0,4437.0,20.0,aCM1
1774,7244.0,4461.0,12.0,aCM1
1775,7108.0,4477.0,24.0,aCM1
1776,6916.0,4485.0,12.0,aCM3
1777,6748.0,4521.0,8.0,aCM3
1778,7348.0,4537.0,8.0,aCM1
1779,6770.0,5010.0,15.0,aCM3
1780,7261.0,5151.0,23.0,aCM1
1781,6893.0,5073.0,11.0,aCM3
1782,6919.0,5112.0,21.0,aCM1
1783,6717.0,4555.0,24.0,aCM1
1784,7173.0,4575.0,8.0,aCM3
1785,7277.0,4599.0,24.0,aCM3
1786,6813.0,4635.0,16.0,aCM3
1787,7225.0,4635.0,16.0,aCM1
1788,6989.0,4663.0,16.0,aCM3
1789,6893.0,4731.0,24.0,aCM3
1790,7225.0,4731.0,20.0,aCM3
1791,7121.0,4739.0,24.0,aCM1
1792,7001.0,4767.0,20.0,aCM1
1793,7157.0,4791.0,20.0,aCM3
1794,6673.0,4827.0,20.0,aCM1
1795,6757.0,4843.0,8.0,aCM3
1796,7177.0,4847.0,16.0,aCM1
1797,6933.0,4867.0,4.0,aCM3
1798,7333.0,4935.0,12.0,aCM3
1799,6993.0,4987.0,8.0,aCM3
1800,7145.0,5059.0,20.0,aCM3
1801,6601.0,5131.0,12.0,aCM1
1802,7021.0,5167.0,20.0,aCM3
1803,7105.0,5171.0,20.0,aCM1
1804,6861.0,5183.0,8.0,aCM3
1805,7061.0,5263.0,16.0,aCM1
1806,6589.0,5271.0,24.0,aCM3
1807,7121.0,5279.0,24.0,aCM3
1808,7353.0,5295.0,16.0,aCM1
1809,6533.0,5307.0,20.0,aCM3
1810,6701.0,5335.0,20.0,aCM3
1811,6809.0,5335.0,16.0,aCM3
1812,6873.0,5347.0,24.0,aCM1
1813,7089.0,5351.0,20.0,aCM3
1814,7317.0,5363.0,12.0,aCM1
1815,7289.0,5403.0,16.0,aCM1
1816,7193.0,5407.0,20.0,aCM3
1817,6889.0,5423.0,24.0,aCM3
1818,6709.0,5443.0,24.0,aCM3
1819,6649.0,5455.0,20.0,aCM3
1820,6821.0,5455.0,24.0,aCM1
1821,6836.0,6066.0,11.0,aCM1
1822,6548.0,5946.0,23.0,aCM3
1823,7050.0,6339.0,15.0,aCM3
1824,6859.0,6297.0,20.0,aCM3
1825,6802.0,6068.0,11.0,aCM1
1826,7104.0,6014.0,23.0,aCM3
1827,7015.0,5808.0,15.0,aCM3
1828,7097.0,6148.0,19.0,aCM3
1829,7105.0,5471.0,4.0,aCM1
1830,7069.0,5491.0,24.0,aCM3
1831,7177.0,5515.0,20.0,aCM3
1832,6597.0,5547.0,20.0,aCM3
1833,6941.0,5563.0,24.0,aCM1
1834,6817.0,5579.0,16.0,aCM1
1835,6537.0,5583.0,8.0,aCM1
1836,6945.0,5611.0,8.0,aCM3
1837,7005.0,5619.0,4.0,aCM1
1838,6613.0,5639.0,16.0,aCM1
1839,7061.0,5647.0,20.0,aCM3
1840,6741.0,5735.0,12.0,aCM3
1841,6945.0,5779.0,16.0,aCM1
1842,7117.0,5835.0,12.0,aCM3
1843,7301.0,5879.0,16.0,aCM1
1844,6805.0,5923.0,8.0,aCM3
1845,6853.0,5971.0,4.0,aCM3
1846,7181.0,5979.0,24.0,aCM3
1847,6637.0,6019.0,24.0,aCM1
1848,7021.0,6055.0,20.0,aCM1
1849,6941.0,6075.0,8.0,aCM3
1850,6757.0,6091.0,24.0,aCM1
1851,6557.0,6151.0,24.0,aCM1
1852,7041.0,6167.0,20.0,aCM1
1853,6541.0,6199.0,24.0,aCM3
1854,6625.0,6199.0,8.0,aCM3
1855,6997.0,6219.0,16.0,aCM3
1856,6801.0,6223.0,16.0,aCM3
1857,6961.0,6255.0,12.0,aCM1
1858,6761.0,6331.0,20.0,aCM3
1859,6561.0,6343.0,16.0,aCM3
1860,6893.0,6347.0,12.0,aCM1
1861,6493.0,6395.0,8.0,aCM1
1862,6581.0,6752.0,19.0,aCM3
1863,6674.0,6956.0,19.0,aCM3
1864,7055.0,6728.0,11.0,aCM3
1865,7056.0,6537.0,25.0,aCM3
1866,7243.0,6587.0,23.0,aCM3
1867,7221.0,6396.0,16.0,aCM3
1868,6541.0,6464.0,24.0,aCM3
1869,7193.0,6484.0,0.0,aCM3
1870,6961.0,6492.0,24.0,aCM3
1871,6753.0,6508.0,24.0,aCM3
1872,7293.0,6516.0,12.0,aCM3
1873,6945.0,6604.0,24.0,aCM3
1874,7229.0,6636.0,12.0,aCM1
1875,6865.0,6692.0,8.0,aCM3
1876,7201.0,6696.0,0.0,aCM1
1877,6925.0,6700.0,20.0,aCM1
1878,6557.0,6752.0,20.0,aCM3
1879,6641.0,6828.0,24.0,aCM3
1880,6885.0,6840.0,12.0,aCM3
1881,6545.0,6844.0,12.0,aCM3
1882,7273.0,6852.0,16.0,aCM3
1883,7149.0,6856.0,12.0,aCM1
1884,7025.0,6864.0,16.0,aCM1
1885,6849.0,6948.0,4.0,aCM1
1886,6909.0,6976.0,24.0,aCM1
1887,6753.0,6996.0,0.0,aCM1
1888,7317.0,7032.0,24.0,aCM1
1889,6961.0,7040.0,12.0,aCM3
1890,7241.0,7072.0,8.0,aCM1
1891,6933.0,7184.0,16.0,aCM3
1892,6761.0,7212.0,4.0,aCM3
1893,7329.0,7236.0,24.0,aCM1
1894,6801.0,7256.0,4.0,aCM1
1895,7225.0,7784.0,23.0,aCM1
1896,6692.0,7328.0,15.0,aCM1
1897,7115.0,8022.0,19.0,aCM3
1898,7291.0,8200.0,23.0,aCM2
1899,7013.0,7312.0,20.0,aCM3
1900,7353.0,7332.0,12.0,aCM1
1901,6521.0,7372.0,24.0,aCM3
1902,7053.0,7380.0,16.0,aCM1
1903,7197.0,7384.0,20.0,aCM1
1904,6805.0,7392.0,20.0,aCM3
1905,7045.0,7428.0,20.0,aCM1
1906,6897.0,7456.0,16.0,aCM1
1907,7209.0,7480.0,20.0,aCM3
1908,6849.0,7528.0,8.0,aCM3
1909,6953.0,7552.0,12.0,aCM3
1910,6681.0,7556.0,16.0,aCM1
1911,6573.0,7572.0,20.0,aCM3
1912,7365.0,7600.0,24.0,aCM1
1913,7169.0,7652.0,16.0,aCM1
1914,6989.0,7660.0,4.0,aCM3
1915,6721.0,7672.0,16.0,aCM1
1916,7125.0,7680.0,20.0,aCM1
1917,6597.0,7708.0,16.0,aCM3
1918,7293.0,7724.0,8.0,aCM1
1919,6585.0,7760.0,16.0,aCM3
1920,7297.0,7808.0,12.0,aCM1
1921,7265.0,7880.0,24.0,aCM1
1922,6853.0,7900.0,24.0,aCM3
1923,7121.0,7984.0,24.0,aCM3
1924,6549.0,8004.0,12.0,aCM1
1925,7357.0,8024.0,24.0,aCM3
1926,7325.0,8036.0,24.0,aCM1
1927,6729.0,8068.0,8.0,aCM3
1928,7241.0,8124.0,24.0,aCM3
1929,6525.0,8128.0,4.0,aCM3
1930,7285.0,8132.0,24.0,aCM1
1931,7041.0,8176.0,20.0,aCM1
1932,6779.0,8302.0,23.0,aCM3
1933,6559.0,8224.0,8.0,aCM1
1934,7075.0,8232.0,4.0,aCM1
1935,7303.0,8300.0,8.0,aCM3
1936,6923.0,8396.0,8.0,aCM1
1937,7187.0,8396.0,24.0,aCM3
1938,6891.0,8404.0,16.0,aCM1
1939,7319.0,8440.0,4.0,aCM1
1940,6707.0,8448.0,16.0,aCM3
1941,7019.0,8492.0,12.0,aCM3
1942,7287.0,8500.0,12.0,aCM1
1943,6647.0,8520.0,12.0,aCM1
1944,6927.0,8532.0,16.0,aCM3
1945,7067.0,8552.0,8.0,aCM3
1946,6695.0,8580.0,8.0,aCM3
1947,6527.0,8596.0,8.0,aCM3
1948,7115.0,8604.0,0.0,aCM1
1949,7027.0,8608.0,8.0,aCM3
1950,7163.0,8660.0,4.0,aCM1
1951,6959.0,8688.0,20.0,aCM1
